sample_name	unit_name	fq1	fq2	sra	adapters	strandedness
Chrom_50_3_h_D11	Chrom_50_3_h_D11	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D11-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D11-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_D12	Chrom_50_3_h_D12	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D12-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D12-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_D2	Chrom_50_3_h_D2	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D2-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D2-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_D3	Chrom_50_3_h_D3	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D3-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D3-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_D4	Chrom_50_3_h_D4	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D4-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D4-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_D5	Chrom_50_3_h_D5	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D5-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D5-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_D6	Chrom_50_3_h_D6	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D6-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D6-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_D7	Chrom_50_3_h_D7	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D7-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D7-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_D8	Chrom_50_3_h_D8	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D8-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D8-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_D9	Chrom_50_3_h_D9	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D9-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_D9-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_E1	Chrom_50_3_h_E1	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E1-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E1-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_E10	Chrom_50_3_h_E10	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E10-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E10-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_E11	Chrom_50_3_h_E11	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E11-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E11-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_E12	Chrom_50_3_h_E12	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E12-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E12-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_E2	Chrom_50_3_h_E2	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E2-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E2-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_E3	Chrom_50_3_h_E3	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E3-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E3-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_E4	Chrom_50_3_h_E4	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E4-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E4-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_E5	Chrom_50_3_h_E5	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E5-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E5-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_E6	Chrom_50_3_h_E6	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E6-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E6-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_E7	Chrom_50_3_h_E7	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E7-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E7-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_E8	Chrom_50_3_h_E8	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E8-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E8-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_E9	Chrom_50_3_h_E9	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E9-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_E9-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_F1	Chrom_50_3_h_F1	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F1-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F1-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_F10	Chrom_50_3_h_F10	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F10-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F10-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_F11	Chrom_50_3_h_F11	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F11-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F11-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_F12	Chrom_50_3_h_F12	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F12-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F12-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_F2	Chrom_50_3_h_F2	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F2-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F2-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_F3	Chrom_50_3_h_F3	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F3-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F3-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_F4	Chrom_50_3_h_F4	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F4-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F4-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_F5	Chrom_50_3_h_F5	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F5-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F5-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_F6	Chrom_50_3_h_F6	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F6-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F6-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_F7	Chrom_50_3_h_F7	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F7-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F7-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_F8	Chrom_50_3_h_F8	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F8-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F8-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_F9	Chrom_50_3_h_F9	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F9-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_F9-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_G1	Chrom_50_3_h_G1	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G1-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G1-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_G10	Chrom_50_3_h_G10	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G10-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G10-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_G11	Chrom_50_3_h_G11	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G11-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G11-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_G12	Chrom_50_3_h_G12	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G12-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G12-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_G2	Chrom_50_3_h_G2	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G2-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G2-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_G3	Chrom_50_3_h_G3	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G3-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G3-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_G4	Chrom_50_3_h_G4	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G4-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G4-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_G5	Chrom_50_3_h_G5	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G5-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G5-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_G6	Chrom_50_3_h_G6	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G6-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G6-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_G7	Chrom_50_3_h_G7	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G7-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G7-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_G8	Chrom_50_3_h_G8	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G8-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G8-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_G9	Chrom_50_3_h_G9	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G9-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_G9-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_H1	Chrom_50_3_h_H1	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H1-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H1-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_H10	Chrom_50_3_h_H10	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H10-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H10-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_H11	Chrom_50_3_h_H11	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H11-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H11-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_H12	Chrom_50_3_h_H12	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H12-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H12-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_H2	Chrom_50_3_h_H2	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H2-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H2-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_H3	Chrom_50_3_h_H3	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H3-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H3-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_H4	Chrom_50_3_h_H4	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H4-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H4-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_H5	Chrom_50_3_h_H5	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H5-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H5-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_H6	Chrom_50_3_h_H6	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H6-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H6-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_H7	Chrom_50_3_h_H7	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H7-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H7-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_3_h_H8	Chrom_50_3_h_H8	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H8-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_3_h_H8-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
